dataset_index,neighbor_index,episode,neighbor_episode,task_id,neighbor_task_id,s0_distance,pair_reliability_distance,effective_mask_hamming,safe_mask_hamming,policy_probability_tv,flight_standardized_distance,inflight_workload_standardized_distance,backlog_observation_distance,return_gap,mask_alias,flight_alias,close_s0_neighbor,flight_queue_change_gap,next_task_backlog_gap,realized_latency_gap
144,20544,1,103,145,145,0.0767587701621136,0.016867958019665907,0,0,0.005112646,0.0,0.0,0.07675877,175.65359998520893,False,False,False,1.1541730929463032,1.811536651048323,0.0
145,43945,1,220,146,146,0.16717153229571943,0.012330230978058973,4,4,0.055313494,0.0,0.0,0.16717152,51.265195153816364,True,False,False,2.2870477583060276,2.3737718412410964,0.644786249425124
146,13746,1,69,147,147,0.11849058952105057,0.00048264585051177464,0,0,0.0077095977,0.0,0.0,0.118490584,4.261357941663562,False,False,False,2.2315982036083146,3.884173121442296,0.21922716040228352
147,43945,1,220,148,146,0.11996627419286392,0.014022258553626283,5,5,0.065965205,0.0,0.0,0.077778704,127.0623361137246,True,False,False,2.3591898278243493,2.855169882596491,0.666916400335424
148,28548,1,143,149,149,0.04405692592263222,0.014242511667374178,7,7,0.13201353,23.923501518277,8.391426638868014,0.044056926,75.59302170171574,True,True,False,3.018286437525436,3.2026360204514703,0.0573538909240483
149,13749,1,69,150,150,0.06496454637504488,0.0037433850399120044,0,0,0.0040025082,0.0,0.0,0.06496455,192.36527069255555,False,False,False,3.13723110909568,2.4506726716255542,0.0
150,21350,1,107,151,151,0.0,0.002974873018515159,0,0,0.0,0.0,0.0,0.0,29.707209331914783,False,False,True,0.0,0.0,0.0
151,7351,1,37,152,152,0.0,0.054672731028788245,4,4,0.037304807,0.0,0.0,0.0,23.220252524685804,True,False,True,2.169584544791159,2.169584544791159,0.0
152,7152,1,36,153,153,0.08708765576198366,0.00694889122952146,4,4,0.057877675,0.0,0.0,0.08708765,69.30614369502439,True,False,False,2.5190828650514034,3.518231732560069,0.7534593198460016
153,59153,1,296,154,154,0.23337510800918834,0.00845229651735074,12,12,0.74218166,0.0,0.0,0.2333751,10.936593734323083,True,False,False,3.194183577582224,2.600635974840947,0.3611264434347845
154,12754,1,64,155,155,0.025668861344456673,0.006272887252493709,1,1,0.01601834,0.0,0.0,0.025668861,40.561524979691455,True,False,False,1.0289021056547152,1.1342825439832676,0.14506290605135064
155,6355,1,32,156,156,0.07767358625288855,0.015192833066203589,2,2,0.015067229,10.434128887781862,5.610498510039956,0.077673584,7.362936822413985,True,True,False,4.600588472579156,4.571893017000672,0.7439534631138827
156,6261,1,32,157,62,0.14955280909735927,0.0026781939316437406,1,1,0.016905466,0.0,0.0,0.12923265,132.87009255175906,True,False,False,4.789230192301604,3.839334460624969,0.3009154332220021
157,1157,1,6,158,158,0.09386670589447021,0.0008840871175552129,4,4,0.071659,19.88406861257524,2.846418181405926,0.093866706,136.4528251194646,True,True,False,0.5201092975540624,1.074545401673935,0.0795661900807545
158,44358,1,222,159,159,0.0,0.002237897992677637,8,8,0.4194926,0.0,0.0,0.0,14.192758189888536,True,False,True,1.8978832945776352,1.8978832945776352,0.13724864933834624
159,44559,1,223,160,160,0.0,0.012651888047241381,0,0,0.0,12.495743600518823,2.614696176237339,0.0,74.65310795674964,False,True,True,4.804893631571507,4.804893631571507,0.15608216231686356
160,13160,1,66,161,161,0.1451442807011131,0.00035623026651006035,4,4,0.051844187,0.0,0.0,0.14514428,7.101155232546148,True,False,False,1.2928893297405657,0.0,0.028176076662703053
161,56761,1,284,162,162,0.0,0.0012587082830560234,0,0,0.0,0.0,0.0,0.0,11.592796486349073,False,False,True,0.0,0.0,0.019491183741536133
162,1962,1,10,163,163,0.0,0.008755692965698083,0,0,0.0,0.0,0.0,0.0,33.41523391592574,False,False,True,0.6868036802096524,0.6868036802096524,0.6131358561404454
163,19963,1,100,164,164,0.0,0.02346773343521736,6,6,0.13635921,0.0,0.0,0.0,20.575231955125844,True,False,True,2.234849041788859,2.234849041788859,0.273576270029821
164,49364,1,247,165,165,0.0,0.06792995515454962,2,2,0.028739301,17.785596392049783,8.791589943677593,0.0,86.76873831976167,True,True,True,7.680902384071379,7.680902384071379,1.8102806165296101
165,14565,1,73,166,166,0.2691567968730935,0.026473194483486374,9,9,0.13364807,16.0734570423263,10.587790695117803,0.26915678,108.99887066637808,True,True,False,7.513983420868436,4.157680250149396,0.9360931190817041
166,40571,1,203,167,172,0.09361937272358153,0.014158372974590426,5,5,0.6071584,0.0,0.0,0.08754327,110.26613487108904,True,False,False,2.7816357339379167,3.184708174846475,0.016588859484841123
167,11567,1,58,168,168,0.01798294484615326,0.0015629302172240757,1,1,0.009620279,0.0,0.0,0.017982945,123.90067596972003,True,False,False,0.4556276391062435,0.3573214360334911,0.04342777691181254
168,19911,1,100,169,112,0.09605318586185654,0.009875456671813006,6,6,0.19836017,0.0,0.0,0.09224003,186.61132820227968,True,False,False,4.581491748141464,3.8550690475958893,0.3973537649129355
169,34754,1,174,170,155,0.20200568872585667,0.00714845400895488,3,3,0.05448772,0.0,0.0,0.15125224,135.0555254295349,True,False,False,0.22739442812277533,0.719060314504381,0.7793738463089994
170,2117,1,11,171,118,0.12302829573895425,0.002621880070567722,3,3,0.033317547,6.274339571519795,3.3487272722422654,0.10354353,281.6891153999603,True,True,False,3.7263595707174235,3.736226750613541,0.32150056585902576
171,40771,1,204,172,172,0.0,0.01777977325363868,11,11,0.46779886,0.0,0.0,0.0,221.62104703930504,True,False,True,0.9993210608049905,0.9993210608049905,0.2923967319458711
172,11572,1,58,173,173,0.0,0.0015629302172240757,0,0,0.0,0.0,0.0,0.0,49.37177166711996,False,False,True,0.0,0.0,0.024301150334054
173,35973,1,180,174,174,0.0,0.015974318504241247,5,5,0.50446445,23.652044870819882,2.63429325108719,0.0,223.55198982647056,True,True,True,0.317915643328297,0.317915643328297,0.011389868535445657
174,55374,1,277,175,175,0.07380510857246371,0.014686373824272654,0,0,0.006285321,15.03745761922047,8.809068168052892,0.07380511,173.7002720482588,False,True,False,4.421688060318423,3.9851012930441945,0.0
175,44575,1,223,176,176,0.0,0.010531536146029717,0,0,0.0,0.0,0.0,0.0,95.37779934578464,False,False,True,1.8316442240538295,1.8316442240538295,0.46443825026540253
176,12576,1,63,177,177,0.17229118432460827,0.00016523784911653554,0,0,0.011244553,12.698687842561151,7.868518557879997,0.17229119,194.785985150556,False,True,False,3.280917841262635,2.0291866982699225,0.10878931626172061
177,56977,1,285,178,178,0.0,0.005985668466443218,0,0,0.0,0.0,0.0,0.0,109.14583172740515,False,False,True,0.9416865088757149,0.9416865088757149,0.20612473298217537
178,59178,1,296,179,179,0.0,0.017515488536603424,1,1,0.009245608,0.0,0.0,0.0,37.615815002385375,True,False,True,0.8786690872993184,0.8786690872993184,0.2852515960723281
179,11979,1,60,180,180,0.017435127982064275,0.019205157122633487,2,2,0.010761112,0.0,0.0,0.017435128,99.67160362601072,True,False,False,5.163306773402052,4.980685416467042,0.0
180,26580,1,133,181,181,0.0,0.013652017867948962,0,0,0.0,0.0,0.0,0.0,30.78994615111742,False,False,True,1.658290757197695,1.658290757197695,0.0
181,40581,1,203,182,182,0.0,0.0038287860284979304,0,0,0.0,0.0,0.0,0.0,123.0069886298507,False,False,True,2.241286540765163,2.241286540765163,0.1791406280932506
182,48582,1,243,183,183,0.0,0.01744577122959614,3,3,0.046922002,0.0,0.0,0.0,10.750048969110594,True,False,True,0.8199385016783121,0.8199385016783121,0.0
183,59183,1,296,184,184,0.08201029143014255,0.003911716948570396,8,8,0.39338255,0.0,0.0,0.08201029,1.6917149461505119,True,False,False,0.6016015425672094,0.0,0.0
184,13784,1,69,185,185,0.0,0.00564207702054404,0,0,0.0,0.0,0.0,0.0,15.75506292300804,False,False,True,1.5827618350618535,1.5827618350618535,0.0
185,39283,1,197,186,84,0.12597350142819255,0.015979064232035326,0,0,0.0035704002,0.0,0.0,0.05545657,40.963932859453166,False,False,False,0.05212358151123819,0.46782565252049024,0.3296573792436561
186,19786,1,99,187,187,0.04730108097018023,0.0019158584103949193,7,7,0.2075076,0.0,0.0,0.04730108,50.37241878577311,True,False,False,0.5444757822190884,0.23377593661297924,0.07002975991525773
187,1961,1,10,188,162,0.0714139996492583,0.0025707134286445253,0,0,0.00407229,0.0,0.0,0.05608701,31.222644016694005,False,False,False,0.22257776269457596,0.0,0.044091082568684214
188,23988,1,120,189,189,0.0,0.00637891965626431,0,0,0.0,0.0,0.0,0.0,75.16835612084012,False,False,True,0.0,0.0,0.20321721291946915
189,13189,1,66,190,190,0.0,0.004894495917638186,6,6,0.3245298,0.0,0.0,0.0,172.77818792828992,True,False,True,1.2581418844309329,1.2581418844309329,0.14069207948313078
190,46390,1,232,191,191,0.0,0.007351987636405606,9,9,0.44106287,15.336276350023137,3.6313088897798753,0.0,16.90183061800093,True,True,True,0.9580411393180397,0.9580411393180397,0.0
191,27391,1,137,192,192,0.0,0.0019068732977916205,0,0,0.0,0.0,0.0,0.0,34.57881194477727,False,False,True,0.0,0.0,0.24081542335750328
192,13792,1,69,193,193,0.0,0.0010757245775081775,0,0,0.0,0.0,0.0,0.0,76.25697044394309,False,False,True,0.0,0.0,0.0
193,35393,1,177,194,194,0.0,0.023016084826952516,0,0,0.0,0.0,0.0,0.0,121.23892067452908,False,False,True,0.0,0.0,0.08697025000537906
194,8794,1,44,195,195,0.0,0.008499814659761988,0,0,0.0,13.554246299798608,8.515742872030712,0.0,6.054604900038271,False,True,True,0.5154340015122365,0.5154340015122365,0.0
195,20595,1,103,196,196,0.32111630638361127,0.02456426388701494,9,9,0.40951005,0.0,0.0,0.3211163,39.19312465249163,True,False,False,3.6510199809228343,4.437046321975018,0.34367444966551375
196,1396,1,7,197,197,0.2620255269881348,0.008098848930240196,5,5,0.06591044,11.062315293314445,9.124751010929359,0.26202554,12.484691149914056,True,True,False,1.6095679885645868,2.483268206764512,0.6407888526784973
197,1397,1,7,198,198,0.24733262387484303,0.020612101644921586,5,5,0.79656947,12.757983608683132,6.27150380411438,0.24733263,8.221418591997235,True,True,False,6.954486381802004,9.437754588566516,0.8015178771927367
198,41922,1,210,199,123,0.4195272271976274,0.020561824688073112,0,0,0.019484619,0.0,0.0,0.33865282,223.9971525992571,False,False,False,10.541301570666388,6.04787811089067,1.5168437026371464
199,44399,1,222,200,200,0.14341277795235527,0.014705325514901925,6,6,0.8138647,0.0,0.0,0.14341277,4.612853353897286,True,False,False,0.5024181750554733,,0.29299125516809
400,26400,3,133,1,1,0.0,9.023189647182167e-05,0,0,0.0,0.0,0.0,0.0,2.19098909573421,False,False,True,0.34119848750390813,0.34119848750390813,0.36071984845942406
401,20401,3,103,2,2,0.0,0.00829011415235821,0,0,0.0,0.0,0.0,0.0,25.02499575162318,False,False,True,1.1398039255575694,1.1398039255575694,0.43089960070862166
402,56602,3,284,3,3,0.0,0.0007556013600606294,5,5,0.07622844,0.0,0.0,0.0,188.5847875307183,True,False,True,0.0,0.0,0.11105174355140246
403,6203,3,32,4,4,0.0,0.020883529160217414,0,0,0.0,0.0,0.0,0.0,18.525195677940587,False,False,True,2.328167259384507,2.328167259384507,0.01709696330141064
404,56604,3,284,5,5,0.0,0.0005572696491208201,0,0,0.0,0.0,0.0,0.0,69.31463971230164,False,False,True,0.07022191278962125,0.07022191278962125,3.552713678800501e-15
405,13005,3,66,6,6,0.0,0.036584841279948176,3,3,0.03187262,14.025224087082474,1.4993462324849605,0.0,240.73358541686184,True,True,True,4.076899833945154,4.076899833945154,0.3357567064226217
406,43406,3,218,7,7,0.0,0.018792814641692773,0,0,0.0,0.0,0.0,0.0,223.09234204172031,False,False,True,0.0,0.0,1.7763568394002505e-15
407,13407,3,68,8,8,0.0,0.002022137449561238,10,10,0.41556266,11.047102105708397,5.924767135956638,0.0,217.30242227238813,True,True,True,4.497298726900086,4.497298726900086,1.7763568394002505e-15
408,40708,3,204,9,109,0.17674370347123225,0.001444447703980194,0,0,0.005054176,5.037821089770615,3.661855623462504,0.12786034,325.40457776814,False,True,False,4.299757059612876,5.763546040121858,0.019273650064558723
409,48496,3,243,10,97,0.2578059535806559,0.014273083194367134,5,5,0.05972326,0.0,0.0,0.19652039,208.73784909704943,True,False,False,0.37456006852216284,0.6227029714625707,0.022710304691806016
410,57610,3,289,11,11,0.13507642240606568,0.03971900632387484,4,4,0.5440732,21.87389294896097,3.494302441252398,0.13507643,48.84617079688644,True,True,False,0.5377347316859433,0.15230655169775353,0.0
411,52611,3,264,12,12,0.07840835747796424,0.002392219542075249,3,3,0.050581053,0.0,0.0,0.07840835,139.14475011350504,True,False,False,3.4359482858095785,3.5946489700156663,1.7763568394002505e-15
412,496,3,3,13,97,0.14485873279622558,0.00028108909169092047,0,0,0.0068545183,31.64513930569358,12.334578177400225,0.12693083,164.64606629790347,False,True,False,3.2567181551956437,1.9426522304084664,0.6006975650596544
413,41813,3,210,14,14,0.1537319928285793,0.008091782508230056,0,0,0.012619404,0.0,0.0,0.15373199,87.1942335215029,False,False,False,0.5572026949196649,1.630616119141245,0.2008675448104924
414,40414,3,203,15,15,0.11734328961024941,0.00022017088528785678,0,0,0.008031981,4.517640143698851,2.097315445185022,0.11734329,104.5387287812,False,True,False,0.7823774557729868,1.5936672921965407,0.32844670289897593
415,26415,3,133,16,16,0.10434692363211157,9.023189647182167e-05,0,0,0.004033575,0.0,0.0,0.10434693,98.57586560410482,False,False,False,1.1135784344757216,0.9367099567425382,0.21187697763419422
416,35816,3,180,17,17,0.0,0.002536856216944797,0,0,0.0,0.0,0.0,0.0,86.96359651671915,False,False,True,0.3954153620663261,0.3954153620663261,0.4726607376893419
417,56817,3,285,18,18,0.05904179864735117,0.0045405064600839455,0,0,0.0030059344,0.0,0.0,0.059041798,110.8346254260554,False,False,False,0.9068094787550669,0.8853918046388243,0.04320621192399443
418,35218,3,177,19,19,0.0,0.0037269117726799364,0,0,0.0,12.917558566859894,6.20551023342625,0.0,71.3220028526178,False,True,True,7.735484855649618,7.735484855649618,0.28574010652266324
419,36419,3,183,20,20,0.0,0.0008012516947837629,5,5,0.14659384,15.676904068911627,8.600468423162862,0.0,31.526522028475597,True,True,True,3.4100359708397723,3.4100359708397723,3.552713678800501e-15
420,42423,3,213,21,24,0.16953280280456362,0.0024180101595049023,0,0,0.0034213858,0.0,0.0,0.036171194,50.70732922654693,False,False,False,5.322125193770852,5.475867891234659,0.0741900888740048
421,36421,3,183,22,22,0.0,0.004121272652964007,0,0,0.0,0.0,0.0,0.0,83.78901743129774,False,False,True,5.368158788689631,5.368158788689631,0.354789909922566
422,40332,3,202,23,133,0.14119066360917995,0.0009014827407808063,0,0,0.0017718109,0.0,0.0,0.012226817,22.104749769576358,False,False,False,1.318985290966249,1.2440846625217894,0.7645070956674758
423,19023,3,96,24,24,0.0,0.005204851632062442,0,0,0.0,0.0,0.0,0.0,5.185335113555141,False,False,True,5.053312738395491,5.053312738395491,0.14723419356509027
424,55224,3,277,25,25,0.0,0.008393677200946567,6,5,1.0,9.499010671899878,6.530018180872418,0.0,96.96200655559102,True,True,True,2.10348703726559,2.10348703726559,0.863977596514502
425,52625,3,264,26,26,0.0740063692272198,0.0013245702737592453,10,10,0.19427079,12.785711097229992,5.031494783859122,0.074006364,142.86769046227124,True,True,False,2.819134303737373,1.966816421646718,0.9313864245776244
426,40226,3,202,27,27,0.0,0.0051783380707606285,0,0,0.0,0.0,0.0,0.0,20.966955885259836,False,False,True,0.0,0.0,0.018661172193510822
427,7227,3,37,28,28,0.0,0.017777236585551946,0,0,0.0,0.0,0.0,0.0,221.95504890094986,False,False,True,1.3179310804337323,1.3179310804337323,0.1354860114752512
428,40228,3,202,29,29,0.001276593107598505,0.0035953585881205253,0,0,8.5281674e-05,0.0,0.0,0.0012765931,21.67136934772674,False,False,False,0.5159207083777262,0.5256419279957556,1.5527650218205764
429,39288,3,197,30,89,0.11424284732937612,0.007311990593054199,4,4,0.85669357,16.544974454586328,5.692836362811852,0.11174212,84.9459318790839,True,True,False,0.2941594048723497,0.40168215919356987,0.045778036160108115
430,28430,3,143,31,31,0.10458321550950495,0.0062062420110644695,5,5,0.087588586,15.185874173383624,11.050799998399476,0.10458321,38.94167591872514,True,True,False,0.1671248250008288,0.7493298811843982,0.7474274242874444
431,49285,3,247,32,86,0.1488818143776872,0.07341296642338611,12,12,0.3217392,4.917671059543331,3.661855623462504,0.030530512,159.6946242341932,True,True,False,2.2893864066209395,2.555622952418469,0.06947874591352843
432,44432,3,223,33,33,0.1872512158257858,0.004691496003502868,0,0,0.015086422,0.0,0.0,0.18725121,59.43004018356686,False,False,False,2.02257080874302,2.3042806017602997,0.020652782555984572
433,59109,3,296,34,110,0.12587306816007224,0.003104639133827529,13,13,0.5126231,0.0,0.0,0.05914679,194.5494211971626,True,False,False,0.9843722783711228,1.5219421959043489,0.27774966206207097
434,59194,3,296,35,195,0.2425535558412281,0.004567717017690516,0,0,0.013096302,0.0,0.0,0.18999295,287.31617104404063,False,False,False,4.442470401407652,5.898353382193248,0.808376073972056
435,28442,3,143,36,43,0.3083967966280281,0.001616397903502532,0,0,0.012070133,0.0,0.0,0.17622888,136.5173439816001,False,False,False,5.459733597623976,6.3992885795580206,0.19117177163899157
436,56836,3,285,37,37,0.020851373979600636,8.680134551238301e-05,0,0,0.0014278651,0.0,0.0,0.020851374,95.14917824620056,False,False,False,0.11598748561537264,0.0,0.1276176008371266
437,37,3,1,38,38,0.0,0.002908207117364398,0,0,0.0,0.0,0.0,0.0,89.58643806511247,False,False,True,0.9696238970033486,0.9696238970033486,0.0
438,23838,3,120,39,39,0.0,0.00209190482755211,14,14,0.7829697,10.888385613663674,3.292866563858988,0.0,72.16096479546178,True,True,True,0.2204750263070916,0.2204750263070916,0.08648777407830721
439,20593,3,103,40,194,0.054306397275801346,0.03149652930628889,0,0,0.0011895662,0.0,0.0,0.015418518,64.65510930011894,False,False,False,2.196023855387386,2.1246302412706584,0.6933253850419163
440,39268,3,197,41,69,0.21858875326934268,0.0022068609419192385,2,2,0.051645514,0.0,0.0,0.0464416,9.291610439478347,True,False,False,0.34559796571320334,0.1485361175918538,0.4838010830935531
441,35241,3,177,42,42,0.0,0.0011770662876928887,0,0,0.0,0.0,0.0,0.0,32.1861899252043,False,False,True,1.021901650270708,1.021901650270708,0.1522142121325487
442,27256,3,137,43,57,0.13122001233274405,0.0014343888990194158,0,0,0.007020713,0.0,0.0,0.10922898,55.84177630099725,False,False,False,1.8912798411822291,3.0899815144002476,0.029150121088463266
443,13043,3,66,44,44,0.0,0.033522305525470475,3,3,0.03179528,0.0,0.0,0.0,20.905996823012856,True,False,True,1.898735972304563,1.898735972304563,0.24887579075414124
444,41844,3,210,45,45,0.07734042406082153,0.0008317620866641097,0,0,0.0023542864,0.0,0.0,0.077340424,24.362041427550537,False,False,False,1.9159779559039745,1.2771472348760025,0.0
445,11445,3,58,46,46,0.0,0.009729366523957497,2,2,0.51941574,0.0,0.0,0.0,82.18710758589543,True,False,True,0.14681289929779417,0.14681289929779417,0.04670751131719442
446,7046,3,36,47,47,0.0,0.018549496124308437,0,0,0.0,15.763442577572954,7.846046251285842,0.0,292.74478837121643,False,True,True,3.33541264815233,3.33541264815233,1.6226216783800993
