episode,task,C_i,j,k,f_j,f_k,lambda_j_0,lambda_k_0,distance_km,rho_jk,Z_j,Z_k,lambda_j_eff,lambda_k_eff,t_ij,t_ik,p_ij,p_ik,joint_failure,joint_success
116,125,59.3527919898704,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,0.7968522725546178,1.65520945244461,0.0028461832276489105,0.001120589616859643,5.1476836071006415,1.0532882340704595,0.01454444342610175,0.0011796075740298235,1.71567356254779e-05,0.9999828432643745
116,145,82.7650811433617,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,0.7968522725546178,1.65520945244461,0.0028461832276489105,0.001120589616859643,7.178237740100755,1.468768077078291,0.02022328964982679,0.0016445325287597116,3.325785766766976e-05,0.9999667421423323
116,165,60.22060361378609,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,0.7968522725546178,1.65520945244461,0.0028461832276489105,0.001120589616859643,5.2229491425660095,1.0686886178134176,0.01475552461763562,0.0011968445783238765,1.7660069638941685e-05,0.999982339930361
116,185,67.83919761244347,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,0.7968522725546178,1.65520945244461,0.0028461832276489105,0.001120589616859643,5.883711848433952,1.2038899310105318,0.016606685105925657,0.0013481569753198079,2.2388418362493235e-05,0.9999776115816376
117,5,96.3814487804897,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,-0.7755702460830417,1.1247317462656055,0.0008089977553281858,0.0007330604035659823,8.359188966217667,1.710407254312151,0.006739750424169411,0.0012530461133973309,8.445218074273493e-06,0.9999915547819257
117,25,38.7105271323888,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,-0.7755702460830417,1.1247317462656055,0.0008089977553281858,0.0007330604035659823,3.3573744260528016,0.6869658763511766,0.002712423089421626,0.0005034607036600741,1.3655984372240439e-06,0.9999986344015628
117,45,27.99943562898938,3,8,11.53,56.35,0.002071964229127699,0.0004105274135071343,1.78725806527452,0.02802898486305948,-0.7755702460830417,1.1247317462656055,0.0008089977553281858,0.0007330604035659823,2.4283985801378476,0.49688439448073435,0.0019626404977939123,0.000364179945123037,7.14754308782837e-07,0.9999992852456913
117,65,43.59202073570907,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,3.2290385730154867,4.10084861107329,0.009616259100538023,0.002726502772817254,2.6218757101746075e-05,0.9999737812428983
117,85,40.39145421141154,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,2.99195957121567,3.7997605090697593,0.00891338079433189,0.002526573524187228,2.252031192595788e-05,0.999977479688074
117,105,47.79058529410705,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,3.540043355119041,4.495821758617785,0.01053755253168109,0.0029887130329939596,3.149372058729377e-05,0.9999685062794127
117,125,59.3527919898704,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,4.39650311036077,5.583517590768617,0.013070226845040781,0.003710443822883683,4.849634246087006e-05,0.9999515036575392
117,145,82.7650811433617,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,6.1307467513601255,7.785990700222173,0.018178797561954802,0.005170275395128761,9.398938974760162e-05,0.9999060106102524
117,165,60.22060361378609,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,4.4607854528730435,5.665155561033498,0.013260057199100847,0.0037645928810067873,4.991871693347785e-05,0.9999500812830665
117,185,67.83919761244347,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.6818540723746962,-0.779065630383342,0.0029924677791642166,0.0006657710904234728,5.025125749069887,6.381862428263731,0.014925027891025644,0.004239845874644966,6.327981793272614e-05,0.9999367201820673
118,5,96.3814487804897,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.5652470192699015,0.912501408023278,0.002725938435177186,0.002576531862080739,7.139366576332571,9.06692838950985,0.01927332182115347,0.023090468890723886,0.0004450300379322541,0.9995549699620677
118,25,38.7105271323888,4,5,13.5,10.63,0.002388379573547085,0.001709914088673922,1.0838445765538174,0.11444176899201255,0.5652470192699015,0.912501408023278,0.002725938435177186,0.002576531862080739,2.867446454251022,3.641630021861599,0.007786013240279034,0.009338894889320711,7.271275925782526e-05,0.9999272872407422
118,45,27.99943562898938,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,2.0740322688140282,2.360829311044636,0.0056377322810790545,0.010700388730377654,6.032592696534462e-05,0.9999396740730346
118,65,43.59202073570907,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,3.2290385730154867,3.6755498090817094,0.008763534754053628,0.01660960570908924,0.00014555885688273114,0.9998544411431173
118,85,40.39145421141154,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,2.99195957121567,3.4056875389048518,0.008122728494750566,0.015399553398742606,0.0001250863911983995,0.9998749136088017
118,105,47.79058529410705,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,3.540043355119041,4.029560311476143,0.00960352897917575,0.018194720830879047,0.0001747335287673596,0.9998252664712326
118,125,59.3527919898704,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,4.39650311036077,5.004451263901383,0.011913067563449405,0.022546692325142493,0.0002686002690017287,0.9997313997309982
118,145,82.7650811433617,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,6.1307467513601255,6.978505998597108,0.016573166779744835,0.03130000148283934,0.000518740144781357,0.9994812598552186
118,165,60.22060361378609,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,4.4607854528730435,5.077622564400176,0.012086194579313205,0.0228725540451677,0.00027644213871575417,0.9997235578612842
118,185,67.83919761244347,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.5652470192699015,0.6198724635743397,0.002725938435177186,0.004556894281805093,5.025125749069887,5.7199997986883195,0.013604790231824055,0.025728663312620918,0.000350033067313435,0.9996499669326866
119,5,96.3814487804897,4,6,13.5,11.86,0.002388379573547085,0.003821883416475691,0.7963105702239037,0.20339179397623902,0.29980077724568527,-0.00878373688356434,0.002204400864268887,0.002755823620039407,7.139366576332571,8.12659770493168,0.015614830254230603,0.022146553035838797,0.00034581466637093825,0.999654185333629
119,25,38.7105271323888,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,2.867446454251022,0.9641476247170311,0.006301065938612407,8.460680413743993e-05,5.33113051725274e-07,0.9999994668869483
119,45,27.99943562898938,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,2.0740322688140282,0.6973707504106944,0.0045615628506563075,6.119706115436108e-05,2.791542407310757e-07,0.9999997208457593
119,65,43.59202073570907,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,3.2290385730154867,1.085729034513302,0.00709282178217925,9.527542397969045e-05,6.757716025095117e-07,0.9999993242283975
119,85,40.39145421141154,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,2.99195957121567,1.0060138035220807,0.0065737758367186774,8.828052291535945e-05,5.803363683938795e-07,0.9999994196636316
119,105,47.79058529410705,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,3.540043355119041,1.1903010035892168,0.0077733050122515855,0.00010445139516975353,8.119325536097162e-07,0.9999991880674464
119,125,59.3527919898704,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,4.39650311036077,1.4782762637576687,0.009644842518470143,0.0001297201856507334,1.2511307620680339e-06,0.9999987488692379
119,145,82.7650811433617,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,6.1307467513601255,2.0613967906192205,0.013423710924271779,0.00018088495316143018,2.4281473217894793e-06,0.9999975718526782
119,165,60.22060361378609,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,4.4607854528730435,1.4998905009660297,0.009785169913886485,0.00013161673124940232,1.2878920787857347e-06,0.9999987121079212
119,185,67.83919761244347,4,7,13.5,40.15,0.002388379573547085,0.000221464621839621,0.5325002552302455,0.3447276787973151,0.29980077724568527,-0.7571187525792054,0.002204400864268887,8.775666850791541e-05,5.025125749069887,1.6896437761505223,0.011016263165133216,0.00014826651619362526,1.6333429609664615e-06,0.999998366657039
120,5,96.3814487804897,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,7.139366576332571,1.710407254312151,0.012224783072225015,0.0005124980990125744,6.265178085356419e-06,0.9999937348219147
120,25,38.7105271323888,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,2.867446454251022,0.6869658763511766,0.004928022539967761,0.00020587067909733783,1.0145353469101508e-06,0.999998985464653
120,45,27.99943562898938,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,2.0740322688140282,0.49688439448073435,0.0035668881798673344,0.00014891109591926228,5.311492278855075e-07,0.9999994688507721
120,65,43.59202073570907,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,3.2290385730154867,0.7735939793382266,0.005547731622954068,0.00023182847353488473,1.2861221537306503e-06,0.9999987138778462
120,85,40.39145421141154,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,2.99195957121567,0.7167959931040202,0.005141461009916253,0.00021480924063452592,1.104433335292133e-06,0.9999988955666647
120,105,47.79058529410705,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,3.540043355119041,0.84810266715363,0.006080433641803002,0.00025415419039958865,1.5453676895108645e-06,0.9999984546323105
120,125,59.3527919898704,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,4.39650311036077,1.0532882340704595,0.0075459393201943795,0.0003156332340772023,2.381749231783277e-06,0.9999976182507683
120,145,82.7650811433617,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,6.1307467513601255,1.468768077078291,0.010506824454299906,0.000440110448185937,4.6241632195928945e-06,0.9999953758367804
120,165,60.22060361378609,4,8,13.5,56.35,0.002388379573547085,0.0004105274135071343,1.1564077419430592,0.09898217615586608,-0.008287680003055926,0.006723869421585009,0.0017228587744889299,0.0002997119368841043,4.4607854528730435,1.0686886178134176,0.007655846923587703,0.0003202474454070559,2.4517654197064297e-06,0.9999975482345803
120,185,67.83919761244347,5,6,10.63,11.86,0.001709914088673922,0.003821883416475691,0.8263780820651767,0.19152131632955052,-0.07110379832822027,0.2480147790469076,0.0011729947454139778,0.003384327328389107,6.381862428263731,5.7199997986883195,0.007457941597352319,0.019172181995935147,0.00014298501361949395,0.9998570149863805
121,5,96.3814487804897,5,6,10.63,11.86,0.001709914088673922,0.003821883416475691,0.8263780820651767,0.19152131632955052,-0.7428889051669382,1.5000802656925434,0.0006853209601989052,0.0092147692916161,9.06692838950985,8.12659770493168,0.006194490611978021,0.07214955999944586,0.00044692977207491235,0.9995530702279251
121,25,38.7105271323888,5,6,10.63,11.86,0.001709914088673922,0.003821883416475691,0.8263780820651767,0.19152131632955052,-0.7428889051669382,1.5000802656925434,0.0006853209601989052,0.0092147692916161,3.641630021861599,3.263956756525194,0.002492573749596369,0.029628807970027298,7.385198897792173e-05,0.9999261480110221
121,45,27.99943562898938,5,6,10.63,11.86,0.001709914088673922,0.003821883416475691,0.8263780820651767,0.19152131632955052,-0.7428889051669382,1.5000802656925434,0.0006853209601989052,0.0092147692916161,2.6340014702718135,2.360829311044636,0.0018035081379329369,0.021519574982571565,3.881072860592586e-05,0.9999611892713941
121,65,43.59202073570907,5,6,10.63,11.86,0.001709914088673922,0.003821883416475691,0.8263780820651767,0.19152131632955052,-0.7428889051669382,1.5000802656925434,0.0006853209601989052,0.0092147692916161,4.10084861107329,3.6755498090817094,0.0028064520376738272,0.03330219827228963,9.346102220028505e-05,0.9999065389777997
121,85,40.39145421141154,5,6,10.63,11.86,0.001709914088673922,0.003821883416475691,0.8263780820651767,0.19152131632955052,-0.7428889051669382,1.5000802656925434,0.0006853209601989052,0.0092147692916161,3.7997605090697593,3.4056875389048518,0.002600667909171789,0.030895301509518483,8.034841917999146e-05,0.99991965158082
