state_id,horizon,selected_branch_return_residual
ep289_task107,50,0.0
ep289_task120,5,0.0
ep289_task120,10,2.842170943040401e-14
ep289_task120,20,5.684341886080802e-14
ep289_task120,50,2.842170943040401e-14
ep289_task134,5,0.0
ep289_task134,10,8.526512829121202e-14
ep289_task134,20,0.0
ep289_task134,50,5.684341886080802e-14
ep289_task147,5,0.0
ep289_task147,10,5.684341886080802e-14
ep289_task147,20,0.0
ep289_task147,50,0.0
ep289_task160,5,0.0
ep289_task160,10,0.0
ep289_task160,20,0.0
ep289_task160,50,0.0
ep289_task173,5,0.0
ep289_task173,10,5.684341886080802e-14
ep289_task173,20,0.0
ep289_task173,50,0.0
ep289_task187,5,0.0
ep289_task187,10,0.0
ep289_task187,20,0.0
ep289_task187,50,0.0
ep289_task200,5,0.0
ep289_task200,10,0.0
ep289_task200,20,0.0
ep289_task200,50,0.0
ep296_task001,5,0.0
ep296_task001,10,0.0
ep296_task001,20,0.0
ep296_task001,50,0.0
ep296_task014,5,0.0
ep296_task014,10,0.0
ep296_task014,20,0.0
ep296_task014,50,0.0
ep296_task028,5,0.0
ep296_task028,10,0.0
ep296_task028,20,0.0
ep296_task028,50,0.0
ep296_task041,5,0.0
ep296_task041,10,0.0
ep296_task041,20,0.0
ep296_task041,50,0.0
ep296_task054,5,0.0
ep296_task054,10,0.0
ep296_task054,20,0.0
ep296_task054,50,2.842170943040401e-14
ep296_task067,5,0.0
ep296_task067,10,0.0
ep296_task067,20,0.0
ep296_task067,50,0.0
ep296_task081,5,0.0
ep296_task081,10,0.0
ep296_task081,20,0.0
ep296_task081,50,0.0
ep296_task094,5,0.0
ep296_task094,10,0.0
ep296_task094,20,0.0
ep296_task094,50,0.0
ep296_task107,5,0.0
ep296_task107,10,0.0
ep296_task107,20,0.0
ep296_task107,50,0.0
ep296_task120,5,0.0
ep296_task120,10,0.0
ep296_task120,20,0.0
ep296_task120,50,0.0
ep296_task134,5,2.842170943040401e-14
ep296_task134,10,0.0
ep296_task134,20,0.0
ep296_task134,50,0.0
ep296_task147,5,0.0
ep296_task147,10,0.0
ep296_task147,20,0.0
ep296_task147,50,0.0
ep296_task160,5,0.0
ep296_task160,10,2.842170943040401e-14
ep296_task160,20,0.0
ep296_task160,50,2.842170943040401e-14
ep296_task173,5,0.0
ep296_task173,10,5.684341886080802e-14
ep296_task173,20,0.0
ep296_task173,50,0.0
ep296_task187,5,0.0
ep296_task187,10,0.0
ep296_task187,20,0.0
ep296_task187,50,0.0
ep296_task200,5,0.0
ep296_task200,10,0.0
ep296_task200,20,0.0
ep296_task200,50,0.0
