state_id,trial_id,task_id,action_index,pair,next_task_id,interval_duration_seconds,next_effective_mask_size,next_q_expectation,next_action_q_spread,next_action_q_weighted_std,discount_term,bootstrap_term
trial_000_ep1_task067,0,67,23,"(5, 7)",68,1.0582759425537631,25,36.86644508336738,0.0067100524902343,0.0012789313890339,0.8944909450380987,32.97670130281646
trial_000_ep1_task067,0,67,24,"(5, 8)",68,1.0582759425537631,25,36.86643497091634,0.0066184997558593,0.0012590629494081,0.8944909450380987,32.976692257320565
trial_000_ep1_task067,0,67,25,"(6, 7)",68,1.0582759425537631,25,36.86654518056039,0.0067100524902343,0.0012445247432453,0.8944909450380987,32.97679083884922
trial_000_ep1_task067,0,67,26,"(6, 8)",68,1.0582759425537631,25,36.86653246194141,0.0066184997558593,0.0012760609791878,0.8944909450380987,32.97677946215971
trial_000_ep1_task067,0,67,27,"(7, 8)",68,1.0582759425537631,25,36.86628337195801,0.0067100524902343,0.0014388747169299,0.8944909450380987,32.976556653425064
trial_000_ep1_task068,0,68,1,"(1, 3)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,2,"(1, 4)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,4,"(1, 6)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,5,"(1, 7)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,6,"(1, 8)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,7,"(2, 3)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,8,"(2, 4)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,10,"(2, 6)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,11,"(2, 7)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,12,"(2, 8)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,13,"(3, 4)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,14,"(3, 5)",69,2.6026469586886662,15,36.8661552841517,0.0047607421875,0.0012637583914117,0.7601676897420576,28.02446009202555
trial_000_ep1_task068,0,68,15,"(3, 6)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,16,"(3, 7)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,17,"(3, 8)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,18,"(4, 5)",69,2.6026469586886662,15,36.8661552841517,0.0047607421875,0.0012637583914117,0.7601676897420576,28.02446009202555
trial_000_ep1_task068,0,68,19,"(4, 6)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,20,"(4, 7)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,21,"(4, 8)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,22,"(5, 6)",69,2.6026469586886662,15,36.8661552841517,0.0047607421875,0.0012637583914117,0.7601676897420576,28.02446009202555
trial_000_ep1_task068,0,68,23,"(5, 7)",69,2.6026469586886662,15,36.8661552841517,0.0047607421875,0.0012637583914117,0.7601676897420576,28.02446009202555
trial_000_ep1_task068,0,68,24,"(5, 8)",69,2.6026469586886662,15,36.8661552841517,0.0047607421875,0.0012637583914117,0.7601676897420576,28.02446009202555
trial_000_ep1_task068,0,68,25,"(6, 7)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,26,"(6, 8)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task068,0,68,27,"(7, 8)",69,2.6026469586886662,15,36.86605801527022,0.0049972534179687,0.0013528363244805,0.7601676897420576,28.024386151364627
trial_000_ep1_task069,0,69,5,"(1, 7)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,10,"(2, 6)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,11,"(2, 7)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,13,"(3, 4)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,15,"(3, 6)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,16,"(3, 7)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,17,"(3, 8)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,19,"(4, 6)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,20,"(4, 7)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,21,"(4, 8)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,22,"(5, 6)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,23,"(5, 7)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,25,"(6, 7)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,26,"(6, 8)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task069,0,69,27,"(7, 8)",70,3.689567238151284,1,36.86786651611328,0.0,0.0,0.6779140921821111,24.993246259962184
trial_000_ep1_task070,0,70,25,"(6, 7)",71,6.114471010420402,1,36.86716079711914,0.0,0.0,0.5250699334802276,19.3578376673482
trial_000_ep1_task071,0,71,25,"(6, 7)",72,7.113936023782713,16,36.86348324893515,0.0103569030761718,0.002819954851582,0.4725895775867783,17.42129797699154
trial_000_ep1_task073,0,73,25,"(6, 7)",74,0.0864404035543486,28,36.86539981000925,0.0084304809570312,0.0018720552342579,0.9909339413093408,36.53117593167709
trial_000_ep1_task075,0,75,15,"(3, 6)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task075,0,75,16,"(3, 7)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task075,0,75,19,"(4, 6)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task075,0,75,20,"(4, 7)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task075,0,75,25,"(6, 7)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task075,0,75,26,"(6, 8)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task075,0,75,27,"(7, 8)",76,3.094788968342584,1,36.86608505249024,0.0,0.0,0.7217557010408634,26.608307061692184
trial_000_ep1_task077,0,77,25,"(6, 7)",78,0.9454265652309176,28,36.86484924551615,0.0115928649902343,0.0024756168523649,0.9051898027924388,33.36968561852174
trial_000_ep1_task080,0,80,25,"(6, 7)",81,2.438360043722384,16,36.86661191333253,0.0042572021484375,0.0011774147214913,0.7734402396898579,28.51412115480088
trial_000_ep1_task081,0,81,4,"(1, 6)",82,2.8559476170918288,28,36.86280640804025,0.0141563415527343,0.0034053349781359,0.7401487395212569,27.283959698127106
trial_000_ep1_task081,0,81,5,"(1, 7)",82,2.8559476170918288,28,36.86280640804025,0.0141563415527343,0.0034053349781359,0.7401487395212569,27.283959698127106
trial_000_ep1_task081,0,81,10,"(2, 6)",82,2.8559476170918288,28,36.86284742503096,0.01287841796875,0.0033998920075419,0.7401487395212569,27.28399005680108
trial_000_ep1_task081,0,81,11,"(2, 7)",82,2.8559476170918288,28,36.86284742503096,0.01287841796875,0.0033998920075419,0.7401487395212569,27.28399005680108
trial_000_ep1_task081,0,81,13,"(3, 4)",82,2.8559476170918288,28,36.86315647058274,0.011260986328125,0.0032861241063964,0.7401487395212569,27.284218796476683
trial_000_ep1_task081,0,81,15,"(3, 6)",82,2.8559476170918288,28,36.86293870001551,0.011260986328125,0.003230752907837,0.7401487395212569,27.284057613865844
trial_000_ep1_task081,0,81,16,"(3, 7)",82,2.8559476170918288,28,36.86293870001551,0.011260986328125,0.003230752907837,0.7401487395212569,27.284057613865844
trial_000_ep1_task081,0,81,17,"(3, 8)",82,2.8559476170918288,28,36.86293870001551,0.011260986328125,0.003230752907837,0.7401487395212569,27.284057613865844
trial_000_ep1_task081,0,81,19,"(4, 6)",82,2.8559476170918288,28,36.862944290807455,0.0139427185058593,0.0035288082814172,0.7401487395212569,27.284061751883453
trial_000_ep1_task081,0,81,20,"(4, 7)",82,2.8559476170918288,28,36.862944290807455,0.0139427185058593,0.0035288082814172,0.7401487395212569,27.284061751883453
trial_000_ep1_task081,0,81,21,"(4, 8)",82,2.8559476170918288,28,36.862944290807455,0.0139427185058593,0.0035288082814172,0.7401487395212569,27.284061751883453
trial_000_ep1_task081,0,81,22,"(5, 6)",82,2.8559476170918288,28,36.86283564168681,0.0139427185058593,0.003308434172801,0.7401487395212569,27.28398133537376
trial_000_ep1_task081,0,81,23,"(5, 7)",82,2.8559476170918288,28,36.86283564168681,0.0139427185058593,0.003308434172801,0.7401487395212569,27.28398133537376
trial_000_ep1_task081,0,81,25,"(6, 7)",82,2.8559476170918288,28,36.862693032876734,0.0139427185058593,0.0034496254960504,0.7401487395212569,27.28387578364273
trial_000_ep1_task081,0,81,26,"(6, 8)",82,2.8559476170918288,28,36.862693032876734,0.0139427185058593,0.0034496254960504,0.7401487395212569,27.28387578364273
trial_000_ep1_task081,0,81,27,"(7, 8)",82,2.8559476170918288,28,36.862693032876734,0.0139427185058593,0.0034496254960504,0.7401487395212569,27.28387578364273
trial_000_ep1_task083,0,83,15,"(3, 6)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task083,0,83,16,"(3, 7)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task083,0,83,19,"(4, 6)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task083,0,83,20,"(4, 7)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task083,0,83,25,"(6, 7)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task083,0,83,26,"(6, 8)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task083,0,83,27,"(7, 8)",84,0.0534543310418769,28,36.86643308366117,0.0052337646484375,0.0012403468006807,0.9943838539617458,36.6593858115538
trial_000_ep1_task087,0,87,25,"(6, 7)",88,0.140972885206537,9,36.86711134264345,0.0023040771484375,0.0006506324947226,0.985256785467596,36.32357161092883
trial_000_ep1_task088,0,88,11,"(2, 7)",89,1.491634117673641,1,36.86758041381836,0.0,0.0,0.8545678812841156,31.50585008230852
trial_000_ep1_task088,0,88,15,"(3, 6)",89,1.491634117673641,1,36.86772537231445,0.0,0.0,0.8545678812841156,31.5059739591834
trial_000_ep1_task088,0,88,16,"(3, 7)",89,1.491634117673641,1,36.86758041381836,0.0,0.0,0.8545678812841156,31.50585008230852
trial_000_ep1_task088,0,88,19,"(4, 6)",89,1.491634117673641,1,36.86772537231445,0.0,0.0,0.8545678812841156,31.5059739591834
trial_000_ep1_task088,0,88,20,"(4, 7)",89,1.491634117673641,1,36.86758041381836,0.0,0.0,0.8545678812841156,31.50585008230852
trial_000_ep1_task088,0,88,21,"(4, 8)",89,1.491634117673641,1,36.86763381958008,0.0,0.0,0.8545678812841156,31.50589572115716
trial_000_ep1_task088,0,88,25,"(6, 7)",89,1.491634117673641,1,36.867671966552734,0.0,0.0,0.8545678812841156,31.50592832033476
trial_000_ep1_task088,0,88,26,"(6, 8)",89,1.491634117673641,1,36.86772537231445,0.0,0.0,0.8545678812841156,31.5059739591834
trial_000_ep1_task088,0,88,27,"(7, 8)",89,1.491634117673641,1,36.86758041381836,0.0,0.0,0.8545678812841156,31.50585008230852
trial_000_ep1_task090,0,90,0,"(1, 2)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,1,"(1, 3)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,2,"(1, 4)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,3,"(1, 5)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,4,"(1, 6)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,5,"(1, 7)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,6,"(1, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,7,"(2, 3)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,8,"(2, 4)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,9,"(2, 5)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,10,"(2, 6)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,11,"(2, 7)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,12,"(2, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,13,"(3, 4)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,14,"(3, 5)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,15,"(3, 6)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,16,"(3, 7)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,17,"(3, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,18,"(4, 5)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,19,"(4, 6)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,20,"(4, 7)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,21,"(4, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,22,"(5, 6)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,23,"(5, 7)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,24,"(5, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,25,"(6, 7)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,26,"(6, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task090,0,90,27,"(7, 8)",91,3.149321921035096,26,36.86678894159071,0.0042648315429687,0.001041757040731,0.7176206576079887,26.45636932415925
trial_000_ep1_task092,0,92,15,"(3, 6)",93,1.6622982001296125,1,36.86806869506836,0.0,0.0,0.8393390051502011,30.94480810032795
trial_000_ep1_task092,0,92,16,"(3, 7)",93,1.6622982001296125,1,36.868011474609375,0.0,0.0,0.8393390051502011,30.944760072964836
trial_000_ep1_task092,0,92,19,"(4, 6)",93,1.6622982001296125,1,36.86806869506836,0.0,0.0,0.8393390051502011,30.94480810032795
trial_000_ep1_task092,0,92,20,"(4, 7)",93,1.6622982001296125,1,36.868011474609375,0.0,0.0,0.8393390051502011,30.944760072964836
trial_000_ep1_task092,0,92,25,"(6, 7)",93,1.6622982001296125,1,36.8680305480957,0.0,0.0,0.8393390051502011,30.94477608208587
trial_000_ep1_task092,0,92,26,"(6, 8)",93,1.6622982001296125,1,36.86806869506836,0.0,0.0,0.8393390051502011,30.94480810032795
trial_000_ep1_task092,0,92,27,"(7, 8)",93,1.6622982001296125,1,36.868011474609375,0.0,0.0,0.8393390051502011,30.944760072964836
trial_000_ep1_task093,0,93,25,"(6, 7)",94,0.9634026729814592,1,36.8678092956543,0.0,0.0,0.9034770211596606,33.309218519120186
trial_000_ep1_task094,0,94,25,"(6, 7)",95,2.364205472020984,1,36.86791610717773,0.0,0.0,0.7795067682962423,28.738790138523093
trial_000_ep1_task098,0,98,10,"(2, 6)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,11,"(2, 7)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,13,"(3, 4)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,15,"(3, 6)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,16,"(3, 7)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,17,"(3, 8)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,19,"(4, 6)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,20,"(4, 7)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,21,"(4, 8)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,22,"(5, 6)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,23,"(5, 7)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,25,"(6, 7)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,26,"(6, 8)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task098,0,98,27,"(7, 8)",99,3.871151691785173,26,36.86655712582096,0.0051116943359375,0.0011920871076534,0.6650676338660569,24.518753916457563
trial_000_ep1_task099,0,99,1,"(1, 3)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,2,"(1, 4)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,4,"(1, 6)",100,2.013654145479165,1,36.866817474365234,0.0,0.0,0.8088355654582107,29.819193158522847
trial_000_ep1_task099,0,99,5,"(1, 7)",100,2.013654145479165,1,36.86668014526367,0.0,0.0,0.8088355654582107,29.81908208186133
trial_000_ep1_task099,0,99,6,"(1, 8)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,7,"(2, 3)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,8,"(2, 4)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,9,"(2, 5)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,10,"(2, 6)",100,2.013654145479165,1,36.866817474365234,0.0,0.0,0.8088355654582107,29.819193158522847
trial_000_ep1_task099,0,99,11,"(2, 7)",100,2.013654145479165,1,36.86668014526367,0.0,0.0,0.8088355654582107,29.81908208186133
trial_000_ep1_task099,0,99,12,"(2, 8)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,13,"(3, 4)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,14,"(3, 5)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,15,"(3, 6)",100,2.013654145479165,1,36.866817474365234,0.0,0.0,0.8088355654582107,29.819193158522847
trial_000_ep1_task099,0,99,16,"(3, 7)",100,2.013654145479165,1,36.86668014526367,0.0,0.0,0.8088355654582107,29.81908208186133
trial_000_ep1_task099,0,99,17,"(3, 8)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,18,"(4, 5)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,19,"(4, 6)",100,2.013654145479165,1,36.866817474365234,0.0,0.0,0.8088355654582107,29.819193158522847
trial_000_ep1_task099,0,99,20,"(4, 7)",100,2.013654145479165,1,36.86668014526367,0.0,0.0,0.8088355654582107,29.81908208186133
trial_000_ep1_task099,0,99,21,"(4, 8)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,22,"(5, 6)",100,2.013654145479165,1,36.866817474365234,0.0,0.0,0.8088355654582107,29.819193158522847
trial_000_ep1_task099,0,99,23,"(5, 7)",100,2.013654145479165,1,36.86668014526367,0.0,0.0,0.8088355654582107,29.81908208186133
trial_000_ep1_task099,0,99,24,"(5, 8)",100,2.013654145479165,1,36.86587142944336,0.0,0.0,0.8088355654582107,29.818427963743517
trial_000_ep1_task099,0,99,25,"(6, 7)",100,2.013654145479165,1,36.866458892822266,0.0,0.0,0.8088355654582107,29.818903125017776
trial_000_ep1_task099,0,99,26,"(6, 8)",100,2.013654145479165,1,36.866817474365234,0.0,0.0,0.8088355654582107,29.819193158522847
trial_000_ep1_task099,0,99,27,"(7, 8)",100,2.013654145479165,1,36.86668014526367,0.0,0.0,0.8088355654582107,29.81908208186133
trial_000_ep1_task100,0,100,25,"(6, 7)",101,1.9467899988135,28,36.86417573839611,0.0112762451171875,0.0025700295260512,0.8145538017723166,30.027854496913356
trial_000_ep1_task101,0,101,0,"(1, 2)",102,3.238728429451953,28,36.8658944418569,0.0061187744140625,0.0015608200406334,0.7108924706448785,26.207686782304947
trial_000_ep1_task101,0,101,1,"(1, 3)",102,3.238728429451953,28,36.86589592756021,0.0062637329101562,0.0015394366291917,0.7108924706448785,26.207687838480243
trial_000_ep1_task101,0,101,2,"(1, 4)",102,3.238728429451953,28,36.86586119926455,0.0068130493164062,0.0015730586279193,0.7108924706448785,26.20766315039634
trial_000_ep1_task101,0,101,3,"(1, 5)",102,3.238728429451953,28,36.86586119926455,0.0068130493164062,0.0015730586279193,0.7108924706448785,26.20766315039634
trial_000_ep1_task101,0,101,4,"(1, 6)",102,3.238728429451953,28,36.86586119926455,0.0068130493164062,0.0015730586279193,0.7108924706448785,26.20766315039634
trial_000_ep1_task101,0,101,5,"(1, 7)",102,3.238728429451953,28,36.86586119926455,0.0068130493164062,0.0015730586279193,0.7108924706448785,26.20766315039634
trial_000_ep1_task101,0,101,6,"(1, 8)",102,3.238728429451953,28,36.86586119926455,0.0068130493164062,0.0015730586279193,0.7108924706448785,26.20766315039634
trial_000_ep1_task101,0,101,7,"(2, 3)",102,3.238728429451953,28,36.865889970907695,0.0059738159179687,0.0015570571127501,0.7108924706448785,26.20768360394082
trial_000_ep1_task101,0,101,8,"(2, 4)",102,3.238728429451953,28,36.86586032359052,0.0062026977539062,0.0015763227019831,0.7108924706448785,26.207662527886264
trial_000_ep1_task101,0,101,9,"(2, 5)",102,3.238728429451953,28,36.86586032359052,0.0062026977539062,0.0015763227019831,0.7108924706448785,26.207662527886264
trial_000_ep1_task101,0,101,10,"(2, 6)",102,3.238728429451953,28,36.86586032359052,0.0062026977539062,0.0015763227019831,0.7108924706448785,26.207662527886264
