source,Episode,Task_ID,R_req,sampled_action,greedy_action,sampled_regret,greedy_regret,optimal_set_size,top1_hit,top3_hit,top5_hit,optimal_set_probability_mass,uniform_optimal_set_mass,optimal_mass_lift_over_uniform,spearman_logit_reward,kendall_logit_reward,spearman_probability_negative_regret
evaluation,16,110,0.9999,27,27,42.78629890616237,42.78629890616237,5,0,1,1,0.4338456401601434,0.17857142857142858,0.2552742115887148,0.5741851169557892,0.40775927257167677,0.5741851169557892
evaluation,16,119,0.9999,27,27,1.078223198379618,1.078223198379618,1,0,1,1,0.16971464455127716,0.03571428571428571,0.13400035883699146,0.6226726015891678,0.45949899869966687,0.6226726015891678
evaluation,16,122,0.99,27,27,0.0,0.0,7,1,1,1,0.5445294361561537,0.25,0.2945294361561537,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,16,124,0.9,27,27,0.0,0.0,7,1,1,1,0.4813370986375958,0.25,0.23133709863759577,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,16,125,0.999,27,27,0.0,0.0,6,1,1,1,0.5309212217107415,0.21428571428571427,0.3166355074250272,0.6244682284573021,0.508109790675577,0.6244682284573021
evaluation,16,135,0.999,27,27,0.0,0.0,7,1,1,1,0.48661303287371993,0.25,0.23661303287371993,0.5570198426305494,0.4355754507637717,0.5570198426305494
evaluation,16,142,0.99,27,27,31.254959959321454,31.254959959321454,7,0,0,1,0.2424517620820552,0.25,-0.007548237917944789,0.19384771222823138,0.12038585308576918,0.19384771222823138
evaluation,16,145,0.9,27,27,0.0,0.0,7,1,1,1,0.4820610065944493,0.25,0.23206100659444928,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,16,146,0.999,27,27,0.0,0.0,6,1,1,1,0.5335927160922438,0.21428571428571427,0.3193070018065295,0.5983823985140978,0.4826284379527229,0.5983823985140978
evaluation,16,154,0.9999,27,27,6.916369841614824,6.916369841614824,4,0,1,1,0.4241425134241581,0.14285714285714285,0.28128537056701525,0.6016786787025107,0.41631353974163754,0.6016786787025107
evaluation,16,155,0.999,27,27,16.831004926767555,16.831004926767555,7,0,1,1,0.4477022457867861,0.25,0.19770224578678608,0.39971916058722534,0.3157208057803017,0.39971916058722534
evaluation,16,156,0.99,27,27,1.1320711972501698,1.1320711972501698,7,0,1,1,0.4453754751011729,0.25,0.19537547510117292,0.4804415281518666,0.3783555382695603,0.4804415281518666
evaluation,16,163,0.9,27,27,0.0,0.0,7,1,1,1,0.5328207616694272,0.25,0.28282076166942716,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,16,167,0.9999,27,27,17.250950214117175,17.250950214117175,2,0,1,1,0.20060493052005768,0.07142857142857142,0.12917635909148625,0.6257870478110743,0.4084895007008394,0.6257870478110743
evaluation,16,170,0.999,27,27,54.71141241425734,54.71141241425734,7,0,1,1,0.4484519432298839,0.25,0.1984519432298839,0.3751218383791946,0.31669076445807554,0.3751218383791946
evaluation,16,178,0.9,27,27,41.660579318471534,41.660579318471534,7,0,1,1,0.44350208435207605,0.25,0.19350208435207605,0.32976392425032464,0.28663298353754574,0.32976392425032464
evaluation,16,179,0.99,27,27,24.9880567660517,24.9880567660517,7,0,1,1,0.44684250885620713,0.25,0.19684250885620713,0.32976392425032464,0.28663298353754574,0.32976392425032464
evaluation,16,186,0.9,27,27,5.961246752897509,5.961246752897509,7,0,1,1,0.4461209529545158,0.25,0.19612095295451581,0.44423434052303024,0.3439595802450548,0.44423434052303024
evaluation,16,187,0.9999,27,27,64.70182025201379,64.70182025201379,7,0,1,1,0.45439156610518694,0.25,0.20439156610518694,0.3372053082946257,0.2621289162064512,0.3372053082946257
evaluation,16,195,0.99,27,27,0.0,0.0,7,1,1,1,0.48431806010194123,0.25,0.23431806010194123,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,16,197,0.999,27,27,0.0,0.0,7,1,1,1,0.5486609821673483,0.25,0.29866098216734827,0.6867251795347693,0.5695159811905413,0.6867251795347693
evaluation,16,199,0.9,27,27,8.469867280316649,8.469867280316649,7,0,1,1,0.4376855364535004,0.25,0.1876855364535004,0.4804415281518666,0.3726228785988094,0.4804415281518666
evaluation,16,200,0.9999,27,27,9.372243871122073,9.372243871122073,2,0,1,1,0.20035280287265778,0.07142857142857142,0.12892423144408635,0.6203970406810109,0.41700198147888845,0.6203970406810109
evaluation,17,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,17,3,0.9999,27,27,0.0,0.0,3,1,1,1,0.42976031824946404,0.10714285714285714,0.3226174611066069,0.6648422097914649,0.49677297936074116,0.6648422097914649
evaluation,17,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6018748651224253,0.48727607201382767,0.6018748651224253
evaluation,17,5,0.999,27,27,0.0,0.0,7,1,1,1,0.5460036280564964,0.25,0.2960036280564964,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,17,15,0.999,27,27,0.0,0.0,7,1,1,1,0.4855614649131894,0.25,0.2355614649131894,0.5526302850869016,0.4330009886842207,0.5526302850869016
evaluation,17,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,17,18,0.9,27,27,0.0,0.0,7,1,1,1,0.5348314521834254,0.25,0.2848314521834254,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,17,24,0.9,27,27,0.0,0.0,7,1,1,1,0.48263938073068857,0.25,0.23263938073068857,0.64337387248163,0.5102067106968313,0.64337387248163
evaluation,17,25,0.9999,27,27,56.46309309014684,56.46309309014684,1,0,0,0,0.04520633444190025,0.03571428571428571,0.009492048727614541,0.6360153256704981,0.4497354497354497,0.6360153256704981
evaluation,17,33,0.99,27,27,20.0067054408997,20.0067054408997,7,0,1,1,0.44275953667238355,0.25,0.19275953667238355,0.3769868578518412,0.30341701312747266,0.3769868578518412
evaluation,17,42,0.99,27,27,27.987230002181484,27.987230002181484,7,0,1,1,0.44586777384392917,0.25,0.19586777384392917,0.3655966874967008,0.30341701312747266,0.3655966874967008
evaluation,17,46,0.9999,27,27,2.783209190849055,2.783209190849055,1,0,0,0,0.04492538794875145,0.03571428571428571,0.009211102234465737,0.668856048166393,0.4656084656084656,0.668856048166393
evaluation,17,47,0.9,27,27,0.0,0.0,7,1,1,1,0.482579093426466,0.25,0.232579093426466,0.64337387248163,0.5102067106968313,0.64337387248163
evaluation,17,48,0.999,27,27,24.687277763187602,24.687277763187602,4,0,1,1,0.3765665711835027,0.14285714285714285,0.23370942832635982,0.5748036085357058,0.4097764504523299,0.5748036085357058
evaluation,17,55,0.99,27,27,23.50754011743887,23.50754011743887,7,0,1,1,0.439497274113819,0.25,0.189497274113819,0.33614892999316714,0.27506028292864343,0.33614892999316714
evaluation,17,60,0.999,27,27,37.40689737131561,37.40689737131561,4,0,1,1,0.3809840567409992,0.14285714285714285,0.23812691388385637,0.6208706399843481,0.4343553801592561,0.6208706399843481
evaluation,17,64,0.99,27,27,33.4993252044087,33.4993252044087,7,0,1,1,0.44629946257919073,0.25,0.19629946257919073,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,17,68,0.99,27,27,25.1560813646787,25.1560813646787,7,0,1,1,0.44563642446883023,0.25,0.19563642446883023,0.2779597942582973,0.22930638683003657,0.2779597942582973
evaluation,17,73,0.9999,27,27,0.0,0.0,4,1,1,1,0.42322505731135607,0.14285714285714285,0.2803679144542132,0.6379836079679789,0.44268083267997227,0.6379836079679789
evaluation,17,74,0.9,27,27,0.0,0.0,7,1,1,1,0.5303664342500269,0.25,0.28036643425002694,0.6806951274221228,0.5503353283920878,0.6806951274221228
evaluation,17,75,0.999,27,27,0.0,0.0,4,1,1,1,0.44045338965952396,0.14285714285714285,0.2975962468023811,0.6787086134398105,0.5104832894054445,0.6787086134398105
evaluation,17,87,0.9999,27,27,63.094838649029136,63.094838649029136,1,0,0,0,0.04567751660943031,0.03571428571428571,0.0099632308951446,0.6694033935413245,0.4656084656084656,0.6694033935413245
evaluation,17,93,0.999,27,27,0.0,0.0,6,1,1,1,0.47117178584448993,0.21428571428571427,0.25688607155877563,0.6344085559468419,0.4562338372040376,0.6344085559468419
evaluation,17,96,0.9,27,27,0.0,0.0,7,1,1,1,0.4791600853204727,0.25,0.22916008532047272,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,17,98,0.9999,27,27,0.0,0.0,5,1,1,1,0.5291609708219767,0.17857142857142858,0.35058954225054806,0.7703885824416735,0.5885796024404442,0.7703885824416735
evaluation,17,103,0.99,27,27,17.260390101894572,17.260390101894572,6,0,1,1,0.439861475257203,0.21428571428571427,0.2255757609714887,0.543140532809002,0.4190907410099483,0.543140532809002
evaluation,17,106,0.9,27,27,52.27976842292284,52.27976842292284,7,0,1,1,0.4444343699142337,0.25,0.19443436991423368,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,17,110,0.9999,27,27,53.16434065668365,53.16434065668365,1,0,1,1,0.1555725485086441,0.03571428571428571,0.11985826279435839,0.6414887794198139,0.4656084656084656,0.6414887794198139
evaluation,17,119,0.9999,27,27,10.148945918127932,10.148945918127932,1,0,1,1,0.16263560950756073,0.03571428571428571,0.12692132379327503,0.6611932129173508,0.46031746031746035,0.6611932129173508
evaluation,17,122,0.99,27,27,43.2872612526312,43.2872612526312,7,0,1,1,0.4483650701586157,0.25,0.1983650701586157,0.37865371205015447,0.31475970520700436,0.37865371205015447
evaluation,17,124,0.9,27,27,13.312497320373353,13.312497320373353,7,0,1,1,0.45195256150327623,0.25,0.20195256150327623,0.3890880085960334,0.30383096254979847,0.3890880085960334
evaluation,17,125,0.999,27,27,0.0,0.0,7,1,1,1,0.4927725207526237,0.25,0.24277252075262368,0.611159975822867,0.44371856155918954,0.611159975822867
evaluation,17,135,0.999,27,27,19.17485785361316,19.17485785361316,2,0,1,1,0.20879845693707466,0.07142857142857142,0.13736988550850324,0.6313484447530499,0.44356261724187496,0.6313484447530499
evaluation,17,142,0.99,27,27,45.777344863768555,45.777344863768555,7,0,0,1,0.2394386730156839,0.25,-0.01056132698431611,0.16376789481350582,0.10318787407351644,0.16376789481350582
evaluation,17,145,0.9,27,27,9.722237191654258,9.722237191654258,7,0,1,1,0.44266214151866734,0.25,0.19266214151866734,0.39354427784265933,0.30956362222054934,0.39354427784265933
evaluation,17,146,0.999,27,27,20.665940048808768,20.665940048808768,2,0,1,1,0.20010968670248985,0.07142857142857142,0.12868111527391843,0.6246920573512125,0.44031985140480095,0.6246920573512125
evaluation,17,154,0.9999,27,27,71.10881989247065,71.10881989247065,1,0,1,1,0.15877582132816315,0.03571428571428571,0.12306153561387743,0.6338259441707716,0.43915343915343913,0.6338259441707716
evaluation,17,155,0.999,27,27,21.415704091082077,21.415704091082077,4,0,1,1,0.38554007932543755,0.14285714285714285,0.2426829364682947,0.6178540423519153,0.4343553801592561,0.6178540423519153
evaluation,17,156,0.99,27,27,6.0668450355731665,6.0668450355731665,7,0,1,1,0.44806551467627287,0.25,0.19806551467627287,0.5539261407728258,0.41089771150004134,0.5539261407728258
evaluation,17,163,0.9,27,27,0.0,0.0,7,1,1,1,0.48030803143046796,0.25,0.23030803143046796,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,17,167,0.9999,27,27,9.798768726610117,9.798768726610117,1,0,1,1,0.15779899060726166,0.03571428571428571,0.12208470489297595,0.6546250684181718,0.455026455026455,0.6546250684181718
evaluation,17,170,0.999,27,27,49.05081130551901,49.05081130551901,4,0,1,1,0.38139672949910164,0.14285714285714285,0.2385395866419588,0.5780976120230163,0.4151682458530184,0.5780976120230163
evaluation,17,178,0.9,27,27,0.0,0.0,7,1,1,1,0.5318481144495308,0.25,0.28184811444953084,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,17,179,0.99,27,27,0.0,0.0,7,1,1,1,0.4833840394858271,0.25,0.2333840394858271,0.6311151202156203,0.4876161559539361,0.6311151202156203
evaluation,17,186,0.9,27,27,11.272326448299985,11.272326448299985,7,0,1,1,0.4385357291903347,0.25,0.18853572919033468,0.3645785277395903,0.28090032386679475,0.3645785277395903
evaluation,17,187,0.9999,27,27,38.694070817634824,38.694070817634824,2,0,1,1,0.2017333060503006,0.07142857142857142,0.13030473462172917,0.6200383478967993,0.4350147929541407,0.6200383478967993
evaluation,17,195,0.99,27,27,0.0,0.0,7,1,1,1,0.48431806010194123,0.25,0.23431806010194123,0.6364270358851766,0.5049933811628773,0.6364270358851766
evaluation,17,197,0.999,27,27,27.42828073355512,27.42828073355512,3,0,1,1,0.36823298409581184,0.10714285714285714,0.2610901269529547,0.6263017459497445,0.45334784069635714,0.6263017459497445
evaluation,17,199,0.9,27,27,0.0,0.0,7,1,1,1,0.5328043100889772,0.25,0.2828043100889772,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,17,200,0.9999,27,27,2.9857834547337188,2.9857834547337188,1,0,1,1,0.16860070824623108,0.03571428571428571,0.13288642253194538,0.6562671045429667,0.48148148148148145,0.6562671045429667
evaluation,18,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,18,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5488465616945177,0.25,0.29884656169451773,0.7251105624923295,0.6059138831536215,0.7251105624923295
evaluation,18,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,18,5,0.999,27,27,50.187982633788266,50.187982633788266,7,0,0,1,0.23581656138412654,0.25,-0.014183438615873456,0.17630115206964145,0.11465319341501828,0.17630115206964145
evaluation,18,15,0.999,27,27,0.0,0.0,7,1,1,1,0.5497153946198523,0.25,0.2997153946198523,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,18,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5411616151686758,0.25,0.2911616151686758,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,18,18,0.9,27,27,19.758014157323288,19.758014157323288,7,0,1,1,0.44030484394170344,0.25,0.19030484394170344,0.28631529909572107,0.2522370255130402,0.28631529909572107
evaluation,18,24,0.9,27,27,33.696177675735655,33.696177675735655,7,0,1,1,0.4455331957433373,0.25,0.19553319574333727,0.2996841068355991,0.2465043658422893,0.2996841068355991
evaluation,18,25,0.9999,27,27,19.04431791723129,19.04431791723129,2,0,0,1,0.13581828027963638,0.07142857142857142,0.06438970885106496,0.9260881814281997,0.7639284168950763,0.9260881814281997
evaluation,18,33,0.99,27,27,0.0,0.0,7,1,1,1,0.48732668231241405,0.25,0.23732668231241405,0.5135850306736475,0.41848415596481675,0.5135850306736475
evaluation,18,42,0.99,27,27,6.599932737314383,6.599932737314383,7,0,1,1,0.4499136107042432,0.25,0.19991361070424318,0.48461928057057846,0.3783555382695603,0.48461928057057846
evaluation,18,46,0.9999,27,27,0.0,0.0,1,1,1,1,0.1961650252342224,0.03571428571428571,0.1604507395199367,0.9074986316365626,0.7460317460317459,0.9074986316365626
evaluation,18,47,0.9,27,27,0.0,0.0,7,1,1,1,0.4882904088590294,0.25,0.2382904088590294,0.5021658407291683,0.38982085761106217,0.5021658407291683
evaluation,18,48,0.999,27,27,0.0,0.0,7,1,1,1,0.5442408316303045,0.25,0.29424083163030446,0.7221832257708292,0.6058426273081465,0.7221832257708292
evaluation,18,55,0.99,27,27,0.0,0.0,7,1,1,1,0.5406886141281575,0.25,0.2906886141281575,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,18,60,0.999,27,27,3.3278771903304545,3.3278771903304545,6,0,1,1,0.4435269320383668,0.21428571428571427,0.22924121775265252,0.605004746964909,0.473557394320448,0.605004746964909
evaluation,18,64,0.99,27,27,0.0,0.0,7,1,1,1,0.5450346430297941,0.25,0.2950346430297941,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,18,68,0.99,27,27,31.02773572858871,31.02773572858871,7,0,1,1,0.4433441434521228,0.25,0.1933441434521228,0.2999626236635132,0.2465043658422893,0.2999626236635132
evaluation,18,73,0.9999,27,27,13.073409370048665,13.073409370048665,2,0,1,1,0.33616888523101807,0.07142857142857142,0.26474031380244667,0.901520754038916,0.7466905611469411,0.901520754038916
evaluation,18,74,0.9,27,27,0.0,0.0,7,1,1,1,0.47435742733068764,0.25,0.22435742733068764,0.5411581966371459,0.41848415596481675,0.5411581966371459
evaluation,18,75,0.999,27,27,7.6109730065233165,7.6109730065233165,6,0,1,1,0.4398737531155348,0.21428571428571427,0.2255880388298205,0.602783527150444,0.46788604828068214,0.602783527150444
evaluation,18,87,0.9999,27,27,3.906937204120325,3.906937204120325,2,0,0,1,0.13762694597244263,0.07142857142857142,0.0661983745438712,0.9028196341561344,0.7267930077404545,0.9028196341561344
evaluation,18,93,0.999,27,27,6.642106008197935,6.642106008197935,4,0,1,1,0.4251571483910084,0.14285714285714285,0.28230000553386553,0.8456030817236838,0.6904723682213726,0.8456030817236838
evaluation,18,96,0.9,27,27,0.0,0.0,7,1,1,1,0.4791600853204727,0.25,0.22916008532047272,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,18,98,0.9999,27,27,0.0,0.0,7,1,1,1,0.5444936202839017,0.25,0.2944936202839017,0.5872005205286239,0.45793738496061775,0.5872005205286239
evaluation,18,103,0.99,27,27,7.081711367936013,7.081711367936013,7,0,1,1,0.4459841512143612,0.25,0.1959841512143612,0.4116930685067798,0.32810304425836656,0.4116930685067798
evaluation,18,106,0.9,27,27,32.06527213128884,32.06527213128884,7,0,1,1,0.44859301554970443,0.25,0.19859301554970443,0.3074825780171946,0.26943500452529295,0.3074825780171946
evaluation,18,110,0.9999,27,27,18.544005510475678,18.544005510475678,2,0,1,1,0.3304370641708374,0.07142857142857142,0.259008492742266,0.9303217759197154,0.7888508821606998,0.9303217759197154
evaluation,18,119,0.9999,27,27,0.0,0.0,1,1,1,1,0.20456399023532867,0.03571428571428571,0.16884970452104298,0.9080459770114943,0.7407407407407407,0.9080459770114943
evaluation,18,122,0.99,27,27,0.0,0.0,7,1,1,1,0.5434210326056927,0.25,0.29342103260569274,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,18,124,0.9,27,27,0.0,0.0,7,1,1,1,0.4813370986375958,0.25,0.23133709863759577,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,18,125,0.999,27,27,2.3617606136478457,2.3617606136478457,4,0,1,1,0.4208851382136345,0.14285714285714285,0.27802799535649164,0.7591082985887159,0.606441156639726,0.7591082985887159
evaluation,18,135,0.999,27,27,0.0,0.0,7,1,1,1,0.4864289832767099,0.25,0.23642898327670991,0.7052560958209938,0.5746214873455965,0.7052560958209938
evaluation,18,142,0.99,27,27,84.11952051402488,84.11952051402488,7,0,0,1,0.24488143855705857,0.25,-0.005118561442941427,0.19050551029326188,0.1261185127565201,0.19050551029326188
evaluation,18,145,0.9,27,27,30.5035851416907,30.5035851416907,7,0,1,1,0.44472456630319357,0.25,0.19472456630319357,0.32670023914326923,0.28090032386679475,0.32670023914326923
evaluation,18,146,0.999,27,27,37.54671982910118,37.54671982910118,4,0,1,1,0.42274749651551247,0.14285714285714285,0.2798903536583696,0.7979727988045245,0.6560217157042917,0.7979727988045245
evaluation,18,154,0.9999,27,27,48.874035547342615,48.874035547342615,1,0,1,1,0.15514512360095978,0.03571428571428571,0.11943083788667407,0.9214344719737866,0.7692334753457366,0.9214344719737866
evaluation,18,155,0.999,27,27,54.856835408652664,54.856835408652664,5,0,1,1,0.4362181695178151,0.17857142857142858,0.2576467409463865,0.5864794974555824,0.47978104768661456,0.5864794974555824
evaluation,18,156,0.99,27,27,36.009235098625986,36.009235098625986,7,0,1,1,0.4469258792232722,0.25,0.1969258792232722,0.3758379565900996,0.3200365776991536,0.3758379565900996
evaluation,18,163,0.9,27,27,40.34084173234627,40.34084173234627,7,0,1,1,0.445523883914575,0.25,0.19552388391457498,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,18,167,0.9999,27,27,0.0,0.0,1,1,1,1,0.20083649456501007,0.03571428571428571,0.16512220885072437,0.9337712096332785,0.7724867724867724,0.9337712096332785
evaluation,18,170,0.999,27,27,0.0,0.0,7,1,1,1,0.49645132664591074,0.25,0.24645132664591074,0.5544127940932166,0.4500931329743873,0.5544127940932166
evaluation,18,178,0.9,27,27,0.0,0.0,7,1,1,1,0.47814026032574475,0.25,0.22814026032574475,0.5464500163675142,0.44141479464782035,0.5464500163675142
evaluation,18,179,0.99,27,27,0.28610518164969534,0.28610518164969534,7,0,1,1,0.44448205176740885,0.25,0.19448205176740885,0.4804415281518666,0.3783555382695603,0.4804415281518666
evaluation,18,186,0.9,27,27,4.104960041471507,4.104960041471507,7,0,1,1,0.4414184419438243,0.25,0.1914184419438243,0.5230546028227279,0.41275149629406577,0.5230546028227279
evaluation,18,187,0.9999,27,27,48.806975009355654,48.806975009355654,4,0,1,1,0.4238036461174488,0.14285714285714285,0.28094650326030596,0.7421358638351239,0.5888204058157087,0.7421358638351239
evaluation,18,195,0.99,27,27,28.157389408847543,28.157389408847543,7,0,1,1,0.4456711949314922,0.25,0.1956711949314922,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,18,197,0.999,27,27,0.0,0.0,7,1,1,1,0.545691360719502,0.25,0.29569136071950197,0.7273767604891579,0.6040860844698526,0.7273767604891579
evaluation,18,199,0.9,27,27,0.0,0.0,7,1,1,1,0.5328043100889772,0.25,0.2828043100889772,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,18,200,0.9999,27,27,0.0,0.0,1,1,1,1,0.19797784090042114,0.03571428571428571,0.16226355518613544,0.9173508483853311,0.7566137566137565,0.9173508483853311
evaluation,19,1,0.99,27,27,37.6339085120641,37.6339085120641,7,0,0,1,0.23814129270613194,0.25,-0.011858707293868065,0.16376789481350582,0.10318787407351644,0.16376789481350582
evaluation,19,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5502560143359005,0.25,0.30025601433590055,0.5133744260229809,0.371603398482178,0.5133744260229809
evaluation,19,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,19,5,0.999,27,27,0.0,0.0,7,1,1,1,0.5460036280564964,0.25,0.2960036280564964,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,19,15,0.999,27,27,0.0,0.0,7,1,1,1,0.5497153946198523,0.25,0.2997153946198523,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,19,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,19,18,0.9,27,27,3.956317575761865,3.956317575761865,7,0,1,1,0.4370721741579473,0.25,0.1870721741579473,0.5208264681994148,0.41275149629406577,0.5208264681994148
evaluation,19,24,0.9,27,27,29.840145057271407,29.840145057271407,7,0,1,1,0.4451210487168282,0.25,0.19512104871682823,0.2996841068355991,0.2465043658422893,0.2996841068355991
evaluation,19,25,0.9999,27,27,70.14175373409931,70.14175373409931,1,0,1,1,0.16693583130836487,0.03571428571428571,0.13122154559407917,0.24028461959496444,0.17989417989417988,0.24028461959496444
evaluation,19,33,0.99,27,27,38.257068308616915,38.257068308616915,7,0,1,1,0.4463444009888917,0.25,0.19634440098889172,0.32976392425032464,0.28663298353754574,0.32976392425032464
evaluation,19,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48175804037600756,0.25,0.23175804037600756,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,19,46,0.9999,27,27,52.62040128999208,52.62040128999208,1,0,0,1,0.05426744744181633,0.03571428571428571,0.018553161727530618,0.367816091954023,0.24867724867724864,0.367816091954023
evaluation,19,47,0.9,27,27,0.0,0.0,7,1,1,1,0.482579093426466,0.25,0.232579093426466,0.64337387248163,0.5102067106968313,0.64337387248163
evaluation,19,48,0.999,27,27,0.0,0.0,7,1,1,1,0.5442408316303045,0.25,0.29424083163030446,0.5580927066305037,0.41964978891536997,0.5580927066305037
evaluation,19,55,0.99,27,27,31.39700708712043,31.39700708712043,7,0,1,1,0.44191503105685115,0.25,0.19191503105685115,0.3088751621567652,0.26943500452529295,0.3088751621567652
evaluation,19,60,0.999,27,27,46.84091914223386,46.84091914223386,6,0,1,1,0.4387269720900804,0.21428571428571427,0.2244412578043661,0.39631595788299123,0.3088037039020672,0.39631595788299123
evaluation,19,64,0.99,27,27,80.8631982931022,80.8631982931022,7,0,1,1,0.44745592563413084,0.25,0.19745592563413084,0.34090459736688966,0.2923656432082966,0.34090459736688966
evaluation,19,68,0.99,27,27,34.77867709434811,34.77867709434811,7,0,1,1,0.4472143892198801,0.25,0.1972143892198801,0.3030263087705686,0.2522370255130402,0.3030263087705686
evaluation,19,73,0.9999,27,27,0.0,0.0,1,1,1,1,0.20270487666130066,0.03571428571428571,0.16699059094701496,0.37988257498123185,0.2590233283187061,0.37988257498123185
evaluation,19,74,0.9,27,27,0.0,0.0,7,1,1,1,0.5311409644782543,0.25,0.2811409644782543,0.6806951274221228,0.5503353283920878,0.6806951274221228
evaluation,19,75,0.999,27,27,0.0,0.0,7,1,1,1,0.5451968377456069,0.25,0.2951968377456069,0.5580927066305037,0.41964978891536997,0.5580927066305037
evaluation,19,87,0.9999,27,27,63.59969914852205,63.59969914852205,1,0,1,1,0.17191357910633087,0.03571428571428571,0.13619929339204517,0.30596606458675424,0.2275132275132275,0.30596606458675424
evaluation,19,93,0.999,27,27,0.0,0.0,2,1,1,1,0.24386245012283325,0.07142857142857142,0.17243387869426183,0.320626114661535,0.23895222268811922,0.320626114661535
evaluation,19,96,0.9,27,27,11.92551132457216,11.92551132457216,7,0,1,1,0.44091653544455767,0.25,0.19091653544455767,0.3361698112923495,0.28663298353754574,0.3361698112923495
evaluation,19,98,0.9999,27,27,0.0,0.0,7,1,1,1,0.5444936202839017,0.25,0.2944936202839017,0.5859292571250865,0.42470599286468796,0.5859292571250865
evaluation,19,103,0.99,27,27,0.0,0.0,7,1,1,1,0.4852725400123745,0.25,0.23527254001237452,0.6378184373628443,0.5049933811628773,0.6378184373628443
evaluation,19,106,0.9,27,27,0.0,0.0,7,1,1,1,0.539318566210568,0.25,0.28931856621056795,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,19,110,0.9999,27,27,39.4228952571396,39.4228952571396,2,0,1,1,0.21187927573919296,0.07142857142857142,0.14045070431062154,0.3248939403628975,0.2357617962035872,0.3248939403628975
evaluation,19,119,0.9999,27,27,9.424873440436688,9.424873440436688,1,0,0,0,0.050704509019851685,0.03571428571428571,0.014990223305565972,0.3103448275862069,0.2275132275132275,0.3103448275862069
evaluation,19,122,0.99,27,27,0.0,0.0,7,1,1,1,0.489577499916777,0.25,0.23957749991677701,0.49910215562211296,0.4070188366233149,0.49910215562211296
evaluation,19,124,0.9,27,27,18.501159536669867,18.501159536669867,7,0,1,1,0.44740064069628716,0.25,0.19740064069628716,0.3361698112923495,0.28663298353754574,0.3361698112923495
evaluation,19,125,0.999,27,27,18.01837975634566,18.01837975634566,5,0,1,1,0.3849326050840318,0.17857142857142858,0.20636117651260324,0.316791788665263,0.2229084023391833,0.316791788665263
evaluation,19,135,0.999,27,27,0.0,0.0,4,1,1,1,0.41201943974010646,0.14285714285714285,0.2691622968829636,0.4431077865240371,0.33124712509438947,0.4431077865240371
evaluation,19,142,0.99,27,27,0.0,0.0,7,1,1,1,0.5357975729275495,0.25,0.2857975729275495,0.6071666848527937,0.45861277366007314,0.6071666848527937
